No.,Time,Source,Destination,Protocol,Length,Info,,,,,,Time 2,Time 1,Delay 2,Delay 1,Jitter
682,3.947922,52.85.3.75,192.168.43.170,TCP,54,443  >  51221 [ACK] Seq=3877 Ack=974 Win=806 Len=0,,,,,,3.949103,3.947922,0.12754,0.001181,0.126359
683,3.949103,198.8.71.129,192.168.43.170,TCP,54,443  >  51296 [ACK] Seq=4725 Ack=3974 Win=26368 Len=0,,,,,,4.076643,3.949103,0.001878,0.12754,-0.125662
684,4.076643,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,4.078521,4.076643,0.000521,0.001878,-0.001357
685,4.078521,35.190.60.146,192.168.43.170,UDP,1134,443  >  57585 Len=1092,,,,,,4.079042,4.078521,0.005357,0.000521,0.004836
686,4.079042,192.168.43.170,35.190.60.146,UDP,77,57585  >  443 Len=35,,,,,,4.084399,4.079042,0.014052,0.005357,0.008695
687,4.084399,192.168.43.170,94.23.123.30,TCP,66,51299  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,4.098451,4.084399,0.000123,0.014052,-0.013929
688,4.098451,94.23.123.30,192.168.43.170,TCP,66,"443  >  51299 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,4.098574,4.098451,0.000532,0.000123,0.000409
689,4.098574,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,,,,,,4.099106,4.098574,0.009261,0.000532,0.008729
690,4.099106,192.168.43.170,94.23.123.30,TLSv1.3,571,Client Hello,,,,,,4.108367,4.099106,0.037393,0.009261,0.028132
691,4.108367,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,4.14576,4.108367,0.01262,0.037393,-0.024773
692,4.14576,198.8.71.129,192.168.43.170,TLSv1.2,1355,Application Data,,,,,,4.15838,4.14576,0.009585,0.01262,-0.003035
693,4.15838,192.168.43.170,35.190.60.146,UDP,933,57585  >  443 Len=891,,,,,,4.167965,4.15838,0.012891,0.009585,0.003306
694,4.167965,94.23.123.30,192.168.43.170,TCP,54,443  >  51299 [ACK] Seq=1 Ack=518 Win=22912 Len=0,,,,,,4.180856,4.167965,1.5E-05,0.012891,-0.012876
695,4.180856,52:b5:ac:8d:31:36,1e:fc:7b:b4:ae:e3,ARP,42,Who has 192.168.43.170? Tell 192.168.43.1,,,,,,4.180871,4.180856,0.012302,1.5E-05,0.012287
696,4.180871,1e:fc:7b:b4:ae:e3,52:b5:ac:8d:31:36,ARP,42,192.168.43.170 is at 1e:fc:7b:b4:ae:e3,,,,,,4.193173,4.180871,0.042111,0.012302,0.029809
697,4.193173,192.168.43.170,198.8.71.129,TCP,54,51296  >  443 [ACK] Seq=3974 Ack=6026 Win=64256 Len=0,,,,,,4.235284,4.193173,0.034161,0.042111,-0.00795
698,4.235284,35.190.60.146,192.168.43.170,UDP,69,443  >  57585 Len=27,,,,,,4.269445,4.235284,0.030777,0.034161,-0.003384
699,4.269445,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,4.300222,4.269445,0.017874,0.030777,-0.012903
700,4.300222,192.168.43.170,142.251.12.154,TCP,55,51192  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,4.318096,4.300222,0.00048,0.017874,-0.017394
701,4.318096,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,4.318576,4.318096,0.01479,0.00048,0.01431
702,4.318576,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,4.333366,4.318576,0.087505,0.01479,0.072715
703,4.333366,142.251.12.154,192.168.43.170,TCP,54,443  >  51192 [ACK] Seq=1 Ack=2 Win=750 Len=0,,,,,,4.420871,4.333366,0.000212,0.087505,-0.087293
704,4.420871,35.190.60.146,192.168.43.170,UDP,1108,443  >  57585 Len=1066,,,,,,4.421083,4.420871,0.004537,0.000212,0.004325
705,4.421083,192.168.43.170,35.190.60.146,UDP,79,57585  >  443 Len=37,,,,,,4.42562,4.421083,0.082121,0.004537,0.077584
706,4.42562,192.168.43.170,146.112.41.2,TLSv1.2,243,Application Data,,,,,,4.507741,4.42562,0.004503,0.082121,-0.077618
707,4.507741,146.112.41.2,192.168.43.170,TCP,54,443  >  51249 [ACK] Seq=1552 Ack=1704 Win=943 Len=0,,,,,,4.512244,4.507741,0.007135,0.004503,0.002632
708,4.512244,192.168.43.170,104.19.135.78,TCP,55,51186  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,4.519379,4.512244,0.001859,0.007135,-0.005276
709,4.519379,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,4.521238,4.519379,0.026704,0.001859,0.024845
710,4.521238,192.168.43.170,74.125.130.157,TCP,55,51169  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1 [TCP segment of a reassembled PDU],,,,,,4.547942,4.521238,0.009036,0.026704,-0.017668
711,4.547942,146.112.41.2,192.168.43.170,TLSv1.2,87,Application Data,,,,,,4.556978,4.547942,0,0.009036,-0.009036
712,4.556978,146.112.41.2,192.168.43.170,TLSv1.2,146,Application Data,,,,,,4.556978,4.556978,0,0,0
713,4.556978,104.19.135.78,192.168.43.170,TCP,54,443  >  51186 [ACK] Seq=1 Ack=2 Win=744 Len=0,,,,,,4.556978,4.556978,0.00034,0,0.00034
714,4.556978,74.125.130.157,192.168.43.170,TCP,54,443  >  51169 [ACK] Seq=1 Ack=2 Win=742 Len=0,,,,,,4.557318,4.556978,0.002024,0.00034,0.001684
715,4.557318,192.168.43.170,146.112.41.2,TCP,54,51249  >  443 [ACK] Seq=1704 Ack=1677 Win=252 Len=0,,,,,,4.559342,4.557318,0.019765,0.002024,0.017741
716,4.559342,192.168.43.170,185.183.112.148,TCP,66,51300  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,4.579107,4.559342,0.000115,0.019765,-0.01965
717,4.579107,185.183.112.148,192.168.43.170,TCP,66,"443  >  51300 [SYN, ACK] Seq=0 Ack=1 Win=22400 Len=0 MSS=1400 WS=32 SACK_PERM=1",,,,,,4.579222,4.579107,0.000399,0.000115,0.000284
718,4.579222,192.168.43.170,185.183.112.148,TCP,54,51300  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,,,,,,4.579621,4.579222,0.0715,0.000399,0.071101
719,4.579621,192.168.43.170,185.183.112.148,TLSv1.3,571,Client Hello,,,,,,4.651121,4.579621,0.005026,0.0715,-0.066474
720,4.651121,94.23.123.30,192.168.43.170,TLSv1.3,1354,"Server Hello, Change Cipher Spec, Application Data",,,,,,4.656147,4.651121,7E-05,0.005026,-0.004956
721,4.656147,94.23.123.30,192.168.43.170,TCP,1454,443  >  51299 [ACK] Seq=1301 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU],,,,,,4.656217,4.656147,0.002415,7E-05,0.002345
722,4.656217,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=518 Ack=2701 Win=65792 Len=0,,,,,,4.658632,4.656217,0,0.002415,-0.002415
723,4.658632,94.23.123.30,192.168.43.170,TLSv1.3,1254,Application Data [TCP segment of a reassembled PDU],,,,,,4.658632,4.658632,0,0,0
724,4.658632,185.183.112.148,192.168.43.170,TCP,54,443  >  51300 [ACK] Seq=1 Ack=518 Win=22912 Len=0,,,,,,4.658632,4.658632,0.000101,0,0.000101
725,4.658632,94.23.123.30,192.168.43.170,TLSv1.3,319,"Application Data, Application Data",,,,,,4.658733,4.658632,0.000462,0.000101,0.000361
726,4.658733,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=518 Ack=4166 Win=65792 Len=0,,,,,,4.659195,4.658733,0.000157,0.000462,-0.000305
727,4.659195,192.168.43.170,94.23.123.30,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,4.659352,4.659195,0.000219,0.000157,6.2E-05
728,4.659352,192.168.43.170,94.23.123.30,TLSv1.3,146,Application Data,,,,,,4.659571,4.659352,0.064318,0.000219,0.064099
729,4.659571,192.168.43.170,94.23.123.30,TLSv1.3,588,Application Data,,,,,,4.723889,4.659571,0.194468,0.064318,0.13015
730,4.723889,94.23.123.30,192.168.43.170,TCP,54,443  >  51299 [ACK] Seq=4166 Ack=1208 Win=23584 Len=0,,,,,,4.918357,4.723889,0.003126,0.194468,-0.191342
731,4.918357,192.168.43.170,185.184.8.65,TCP,55,51189  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1 [TCP segment of a reassembled PDU],,,,,,4.921483,4.918357,0,0.003126,-0.003126
732,4.921483,23.219.191.230,192.168.43.170,TLSv1.2,93,Application Data,,,,,,4.921483,4.921483,0,0,0
733,4.921483,23.219.191.230,192.168.43.170,TLSv1.2,78,Application Data,,,,,,4.921483,4.921483,0.000104,0,0.000104
734,4.921483,23.219.191.230,192.168.43.170,TCP,54,"443  >  51255 [FIN, ACK] Seq=64 Ack=1 Win=718 Len=0",,,,,,4.921587,4.921483,0.033297,0.000104,0.033193
735,4.921587,192.168.43.170,23.219.191.230,TCP,54,51255  >  443 [ACK] Seq=1 Ack=65 Win=254 Len=0,,,,,,4.954884,4.921587,0.017406,0.033297,-0.015891
736,4.954884,185.184.8.65,192.168.43.170,TCP,54,443  >  51189 [ACK] Seq=1 Ack=2 Win=737 Len=0,,,,,,4.97229,4.954884,0,0.017406,-0.017406
737,4.97229,94.23.123.30,192.168.43.170,TLSv1.3,212,"Application Data, Application Data",,,,,,4.97229,4.97229,0,0,0
738,4.97229,94.23.123.30,192.168.43.170,TLSv1.3,106,Application Data,,,,,,4.97229,4.97229,0.000242,0,0.000242
739,4.97229,94.23.123.30,192.168.43.170,TLSv1.3,199,Application Data,,,,,,4.972532,4.97229,0.00166,0.000242,0.001418
740,4.972532,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=1208 Ack=4521 Win=65280 Len=0,,,,,,4.974192,4.972532,0.002308,0.00166,0.000648
741,4.974192,192.168.43.170,94.23.123.30,TLSv1.3,85,Application Data,,,,,,4.9765,4.974192,0.002011,0.002308,-0.000297
742,4.9765,185.183.112.148,192.168.43.170,TLSv1.3,1454,"Server Hello, Change Cipher Spec, Application Data",,,,,,4.978511,4.9765,7E-05,0.002011,-0.001941
743,4.978511,185.183.112.148,192.168.43.170,TCP,1454,443  >  51300 [ACK] Seq=1401 Ack=518 Win=22912 Len=1400 [TCP segment of a reassembled PDU],,,,,,4.978581,4.978511,0.001857,7E-05,0.001787
744,4.978581,192.168.43.170,185.183.112.148,TCP,54,51300  >  443 [ACK] Seq=518 Ack=2801 Win=65792 Len=0,,,,,,4.980438,4.978581,0.000964,0.001857,-0.000893
745,4.980438,192.168.43.170,94.23.123.30,TLSv1.3,129,Application Data,,,,,,4.981402,4.980438,0.040882,0.000964,0.039918
746,4.981402,185.183.112.148,192.168.43.170,TCP,1350,"443  >  51300 [PSH, ACK] Seq=2801 Ack=518 Win=22912 Len=1296 [TCP segment of a reassembled PDU]",,,,,,5.022284,4.981402,0.012797,0.040882,-0.028085
747,5.022284,192.168.43.170,185.183.112.148,TCP,54,51300  >  443 [ACK] Seq=518 Ack=4097 Win=64256 Len=0,,,,,,5.035081,5.022284,0.141993,0.012797,0.129196
748,5.035081,94.23.123.30,192.168.43.170,TCP,54,443  >  51299 [ACK] Seq=4521 Ack=1314 Win=23712 Len=0,,,,,,5.177074,5.035081,0.006757,0.141993,-0.135236
749,5.177074,185.183.112.148,192.168.43.170,TLSv1.3,521,"Application Data, Application Data, Application Data",,,,,,5.183831,5.177074,0.000227,0.006757,-0.00653
750,5.183831,192.168.43.170,185.183.112.148,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,5.184058,5.183831,0.020426,0.000227,0.020199
751,5.184058,192.168.43.170,185.183.112.148,TLSv1.3,1035,Application Data,,,,,,5.204484,5.184058,0.013268,0.020426,-0.007158
752,5.204484,185.183.112.148,192.168.43.170,TCP,54,443  >  51300 [ACK] Seq=4564 Ack=582 Win=22976 Len=0,,,,,,5.217752,5.204484,0.063679,0.013268,0.050411
753,5.217752,185.183.112.148,192.168.43.170,TCP,54,443  >  51300 [ACK] Seq=4564 Ack=1563 Win=23936 Len=0,,,,,,5.281431,5.217752,0.003668,0.063679,-0.060011
754,5.281431,94.23.123.30,192.168.43.170,TLSv1.3,286,Application Data,,,,,,5.285099,5.281431,0.036738,0.003668,0.03307
755,5.285099,192.168.43.170,74.125.24.157,UDP,188,62209  >  443 Len=146,,,,,,5.321837,5.285099,0.02598,0.036738,-0.010758
756,5.321837,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=1314 Ack=4753 Win=65024 Len=0,,,,,,5.347817,5.321837,0.011103,0.02598,-0.014877
757,5.347817,74.125.24.157,192.168.43.170,UDP,73,443  >  62209 Len=31,,,,,,5.35892,5.347817,0.009006,0.011103,-0.002097
758,5.35892,192.168.43.170,74.125.24.157,UDP,75,62209  >  443 Len=33,,,,,,5.367926,5.35892,0.040884,0.009006,0.031878
759,5.367926,185.183.112.148,192.168.43.170,TLSv1.3,212,"Application Data, Application Data",,,,,,5.40881,5.367926,0.099309,0.040884,0.058425
760,5.40881,192.168.43.170,185.183.112.148,TCP,54,51300  >  443 [ACK] Seq=1563 Ack=4722 Win=65536 Len=0,,,,,,5.508119,5.40881,0.000407,0.099309,-0.098902
761,5.508119,74.125.24.157,192.168.43.170,UDP,640,443  >  62209 Len=598,,,,,,5.508526,5.508119,0.001188,0.000407,0.000781
762,5.508526,192.168.43.170,74.125.24.157,UDP,80,62209  >  443 Len=38,,,,,,5.509714,5.508526,0.000149,0.001188,-0.001039
763,5.509714,192.168.43.170,74.125.24.157,UDP,75,62209  >  443 Len=33,,,,,,5.509863,5.509714,0.004392,0.000149,0.004243
764,5.509863,192.168.43.170,74.125.24.157,UDP,79,62209  >  443 Len=37,,,,,,5.514255,5.509863,0.001709,0.004392,-0.002683
765,5.514255,192.168.43.170,94.23.123.30,TLSv1.3,204,Application Data,,,,,,5.515964,5.514255,0.010091,0.001709,0.008382
766,5.515964,74.125.24.157,192.168.43.170,UDP,68,443  >  62209 Len=26,,,,,,5.526055,5.515964,0.007302,0.010091,-0.002789
767,5.526055,192.168.43.170,74.125.24.157,UDP,75,62209  >  443 Len=33,,,,,,5.533357,5.526055,0.004669,0.007302,-0.002633
768,5.533357,185.183.112.148,192.168.43.170,TLSv1.3,338,Application Data,,,,,,5.538026,5.533357,0.011344,0.004669,0.006675
769,5.538026,192.168.43.170,35.190.60.146,UDP,972,57585  >  443 Len=930,,,,,,5.54937,5.538026,0.012985,0.011344,0.001641
770,5.54937,94.23.123.30,192.168.43.170,TCP,54,443  >  51299 [ACK] Seq=4753 Ack=1464 Win=23840 Len=0,,,,,,5.562355,5.54937,0.011429,0.012985,-0.001556
771,5.562355,74.125.24.157,192.168.43.170,UDP,68,443  >  62209 Len=26,,,,,,5.573784,5.562355,0.000254,0.011429,-0.011175
772,5.573784,74.125.24.157,192.168.43.170,UDP,68,443  >  62209 Len=26,,,,,,5.574038,5.573784,0.023654,0.000254,0.0234
773,5.574038,192.168.43.170,185.183.112.148,TCP,54,51300  >  443 [ACK] Seq=1563 Ack=5006 Win=65280 Len=0,,,,,,5.597692,5.574038,0.026076,0.023654,0.002422
774,5.597692,35.190.60.146,192.168.43.170,UDP,69,443  >  57585 Len=27,,,,,,5.623768,5.597692,0.176153,0.026076,0.150077
775,5.623768,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,5.799921,5.623768,0.002205,0.176153,-0.173948
776,5.799921,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,5.802126,5.799921,0.00575,0.002205,0.003545
777,5.802126,94.23.123.30,192.168.43.170,TLSv1.3,355,Application Data,,,,,,5.807876,5.802126,0.000395,0.00575,-0.005355
778,5.807876,192.168.43.170,23.219.191.230,TCP,54,"51255  >  443 [FIN, ACK] Seq=1 Ack=65 Win=254 Len=0",,,,,,5.808271,5.807876,0,0.000395,-0.000395
779,5.808271,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=7623 Ack=1142 Win=64512 Len=1400 [TCP segment of a reassembled PDU],,,,,,5.808271,5.808271,0,0,0
780,5.808271,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=9023 Ack=1142 Win=64512 Len=1400 [TCP segment of a reassembled PDU],,,,,,5.808271,5.808271,0,0,0
781,5.808271,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=10423 Ack=1142 Win=64512 Len=1400 [TCP segment of a reassembled PDU],,,,,,5.808271,5.808271,0,0,0
782,5.808271,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=11823 Ack=1142 Win=64512 Len=1400 [TCP segment of a reassembled PDU],,,,,,5.808271,5.808271,0,0,0
783,5.808271,192.168.43.170,103.43.90.19,TCP,1454,51295  >  443 [ACK] Seq=13223 Ack=1142 Win=64512 Len=1400 [TCP segment of a reassembled PDU],,,,,,5.808271,5.808271,0.020425,0,0.020425
784,5.808271,192.168.43.170,103.43.90.19,TLSv1.2,140,Application Data,,,,,,5.828696,5.808271,0.012117,0.020425,-0.008308
785,5.828696,192.168.43.170,103.231.98.196,TCP,55,51176  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP segment of a reassembled PDU],,,,,,5.840813,5.828696,0.000548,0.012117,-0.011569
786,5.840813,35.190.60.146,192.168.43.170,UDP,1124,443  >  57585 Len=1082,,,,,,5.841361,5.840813,0.00197,0.000548,0.001422
787,5.841361,192.168.43.170,35.190.60.146,UDP,77,57585  >  443 Len=35,,,,,,5.843331,5.841361,0.016354,0.00197,0.014384
788,5.843331,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=1464 Ack=5054 Win=64768 Len=0,,,,,,5.859685,5.843331,0.008109,0.016354,-0.008245
789,5.859685,23.219.191.230,192.168.43.170,TCP,54,443  >  51255 [ACK] Seq=65 Ack=2 Win=718 Len=0,,,,,,5.867794,5.859685,0.001639,0.008109,-0.00647
790,5.867794,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=1142 Ack=9023 Win=31392 Len=0,,,,,,5.869433,5.867794,0.003335,0.001639,0.001696
791,5.869433,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=1142 Ack=10423 Win=32800 Len=0,,,,,,5.872768,5.869433,0,0.003335,-0.003335
792,5.872768,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=1142 Ack=11823 Win=34208 Len=0,,,,,,5.872768,5.872768,0.000771,0,0.000771
793,5.872768,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=1142 Ack=13223 Win=35616 Len=0,,,,,,5.873539,5.872768,0.000666,0.000771,-0.000105
794,5.873539,103.231.98.196,192.168.43.170,TCP,54,443  >  51176 [ACK] Seq=1 Ack=2 Win=820 Len=0,,,,,,5.874205,5.873539,0.002148,0.000666,0.001482
795,5.874205,103.43.90.19,192.168.43.170,TCP,54,443  >  51295 [ACK] Seq=1142 Ack=14709 Win=37088 Len=0,,,,,,5.876353,5.874205,0.33471,0.002148,0.332562
796,5.876353,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,6.211063,5.876353,0.051265,0.33471,-0.283445
797,6.211063,192.168.43.170,23.209.207.6,TCP,55,51172  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1 [TCP segment of a reassembled PDU],,,,,,6.262328,6.211063,0.24619,0.051265,0.194925
798,6.262328,23.209.207.6,192.168.43.170,TCP,54,443  >  51172 [ACK] Seq=1 Ack=2 Win=771 Len=0,,,,,,6.508518,6.262328,0.003391,0.24619,-0.242799
799,6.508518,103.43.90.19,192.168.43.170,TLSv1.2,1088,Application Data,,,,,,6.511909,6.508518,0.036658,0.003391,0.033267
800,6.511909,192.168.43.170,94.23.123.30,TLSv1.3,208,Application Data,,,,,,6.548567,6.511909,0.006995,0.036658,-0.029663
801,6.548567,192.168.43.170,103.43.90.19,TCP,54,51295  >  443 [ACK] Seq=14709 Ack=2176 Win=65792 Len=0,,,,,,6.555562,6.548567,0.362548,0.006995,0.355553
802,6.555562,94.23.123.30,192.168.43.170,TCP,54,443  >  51299 [ACK] Seq=5054 Ack=1618 Win=24000 Len=0,,,,,,6.91811,6.555562,0.039877,0.362548,-0.322671
803,6.91811,94.23.123.30,192.168.43.170,TLSv1.3,713,Application Data,,,,,,6.957987,6.91811,0.000784,0.039877,-0.039093
804,6.957987,192.168.43.170,94.23.123.30,TCP,54,51299  >  443 [ACK] Seq=1618 Ack=5713 Win=65792 Len=0,,,,,,6.958771,6.957987,0.051796,0.000784,0.051012
805,6.958771,192.168.43.170,35.190.60.146,UDP,170,57585  >  443 Len=128,,,,,,7.010567,6.958771,0.026165,0.051796,-0.025631
806,7.010567,35.190.60.146,192.168.43.170,UDP,69,443  >  57585 Len=27,,,,,,7.036732,7.010567,0.176249,0.026165,0.150084
807,7.036732,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,7.212981,7.036732,0.007959,0.176249,-0.16829
808,7.212981,192.168.43.170,35.190.60.146,UDP,75,57585  >  443 Len=33,,,,,,7.22094,7.212981,0.000401,0.007959,-0.007558
809,7.22094,35.190.60.146,192.168.43.170,UDP,1121,443  >  57585 Len=1079,,,,,,7.221341,7.22094,0.010573,0.000401,0.010172
810,7.221341,192.168.43.170,35.190.60.146,UDP,77,57585  >  443 Len=35,,,,,,7.231914,7.221341,0.00998,0.010573,-0.000593
811,7.231914,192.168.43.170,52.85.3.80,TCP,55,51207  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU],,,,,,7.241894,7.231914,0.033207,0.00998,0.023227
812,7.241894,35.190.60.146,192.168.43.170,UDP,67,443  >  57585 Len=25,,,,,,7.275101,7.241894,1.291604,0.033207,1.258397
813,7.275101,52.85.3.80,192.168.43.170,TCP,54,443  >  51207 [ACK] Seq=1 Ack=2 Win=745 Len=0,,,,,,8.566705,7.275101,0.075925,1.291604,-1.215679
814,8.566705,192.168.43.170,23.209.207.6,TCP,55,51178  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1 [TCP segment of a reassembled PDU],,,,,,8.64263,8.566705,0.156489,0.075925,0.080564
815,8.64263,23.209.207.6,192.168.43.170,TCP,54,443  >  51178 [ACK] Seq=1 Ack=2 Win=740 Len=0,,,,,,8.799119,8.64263,0.040762,0.156489,-0.115727
816,8.799119,192.168.43.170,52.85.3.80,TCP,55,51202  >  443 [ACK] Seq=1 Ack=1 Win=1028 Len=1 [TCP segment of a reassembled PDU],,,,,,8.839881,8.799119,0.153032,0.040762,0.11227
817,8.839881,52.85.3.80,192.168.43.170,TCP,54,443  >  51202 [ACK] Seq=1 Ack=2 Win=768 Len=0,,,,,,8.992913,8.839881,0.08205,0.153032,-0.070982
818,8.992913,192.168.43.170,104.16.18.94,TCP,55,51146  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,9.074963,8.992913,0.600261,0.08205,0.518211
819,9.074963,104.16.18.94,192.168.43.170,TCP,54,443  >  51146 [ACK] Seq=1 Ack=2 Win=735 Len=0,,,,,,9.675224,9.074963,0.043909,0.600261,-0.556352
820,9.675224,192.168.43.170,199.232.194.49,TCP,55,51210  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1 [TCP segment of a reassembled PDU],,,,,,9.719133,9.675224,0.886408,0.043909,0.842499
821,9.719133,199.232.194.49,192.168.43.170,TCP,54,443  >  51210 [ACK] Seq=1 Ack=2 Win=747 Len=0,,,,,,10.605541,9.719133,0.000101,0.886408,-0.886307
822,10.605541,185.183.112.148,192.168.43.170,TCP,54,"443  >  51300 [FIN, ACK] Seq=5006 Ack=1563 Win=23936 Len=0",,,,,,10.605642,10.605541,0.289965,0.000101,0.289864
823,10.605642,192.168.43.170,185.183.112.148,TCP,54,51300  >  443 [ACK] Seq=1563 Ack=5007 Win=65280 Len=0,,,,,,10.895607,10.605642,0.06818,0.289965,-0.221785
824,10.895607,192.168.43.170,35.190.80.1,TCP,55,51215  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1 [TCP segment of a reassembled PDU],,,,,,10.963787,10.895607,,,
825,10.963787,35.190.80.1,192.168.43.170,TCP,54,443  >  51215 [ACK] Seq=1 Ack=2 Win=761 Len=0,,,,,,,,,Total Jitter (s),0.060681
